1|RATAPAN 3:23|Tak berkesudahan kasih setia Tuhan.
2|YESAYA 40:31|Tetapi orang-orang yang menanti-nantikan TUHAN mendapat kekuatan baru.
3|MAZMUR 5:3|Pada waktu pagi Engkau mendengar seruanku.
4|RATAPAN 3:23|Tak berkesudahan kasih setia Tuhan.
5|YESAYA 40:31|Tetapi orang-orang yang menanti-nantikan TUHAN mendapat kekuatan baru.
6|MAZMUR 5:3|Pada waktu pagi Engkau mendengar seruanku.
7|RATAPAN 3:23|Tak berkesudahan kasih setia Tuhan.
8|MAZMUR 5:3|Pada waktu pagi Engkau mendengar seruanku.
9|RATAPAN 3:23|Tak berkesudahan kasih setia Tuhan.
10|YESAYA 40:31|Tetapi orang-orang yang menanti-nantikan TUHAN mendapat kekuatan baru.
11|MAZMUR 5:3|Pada waktu pagi Engkau mendengar seruanku.
12|RATAPAN 3:23|Tak berkesudahan kasih setia Tuhan.
13|YESAYA 40:31|Tetapi orang-orang yang menanti-nantikan TUHAN mendapat kekuatan baru.
14|RATAPAN 3:23|Tak berkesudahan kasih setia Tuhan.
15|MAZMUR 5:3|Pada waktu pagi Engkau mendengar seruanku.
16|YESAYA 40:31|Tetapi orang-orang yang menanti-nantikan TUHAN mendapat kekuatan baru.
17|RATAPAN 3:23|Tak berkesudahan kasih setia Tuhan.
18|MAZMUR 5:3|Pada waktu pagi Engkau mendengar seruanku.
19|RATAPAN 3:23|Tak berkesudahan kasih setia Tuhan.
20|YESAYA 40:31|Tetapi orang-orang yang menanti-nantikan TUHAN mendapat kekuatan baru.
21|RATAPAN 3:23|Tak berkesudahan kasih setia Tuhan.
22|MAZMUR 5:3|Pada waktu pagi Engkau mendengar seruanku.
23|YESAYA 40:31|Tetapi orang-orang yang menanti-nantikan TUHAN mendapat kekuatan baru.
24|MAZMUR 5:3|Pada waktu pagi Engkau mendengar seruanku.
25|RATAPAN 3:23|Tak berkesudahan kasih setia Tuhan.
26|MAZMUR 5:3|Pada waktu pagi Engkau mendengar seruanku.
27|RATAPAN 3:23|Tak berkesudahan kasih setia Tuhan.
28|YESAYA 40:31|Tetapi orang-orang yang menanti-nantikan TUHAN mendapat kekuatan baru.
29|MAZMUR 5:3|Pada waktu pagi Engkau mendengar seruanku.
30|RATAPAN 3:23|Tak berkesudahan kasih setia Tuhan.
31|MAZMUR 5:3|Pada waktu pagi Engkau mendengar seruanku.
32|RATAPAN 3:23|Tak berkesudahan kasih setia Tuhan.
33|YESAYA 40:31|Tetapi orang-orang yang menanti-nantikan TUHAN mendapat kekuatan baru.
34|MAZMUR 5:3|Pada waktu pagi Engkau mendengar seruanku.
35|RATAPAN 3:23|Tak berkesudahan kasih setia Tuhan.
36|YESAYA 40:31|Tetapi orang-orang yang menanti-nantikan TUHAN mendapat kekuatan baru.
37|RATAPAN 3:23|Tak berkesudahan kasih setia Tuhan.
38|MAZMUR 5:3|Pada waktu pagi Engkau mendengar seruanku.
39|YESAYA 40:31|Tetapi orang-orang yang menanti-nantikan TUHAN mendapat kekuatan baru.
40|RATAPAN 3:23|Tak berkesudahan kasih setia Tuhan.
41|MAZMUR 5:3|Pada waktu pagi Engkau mendengar seruanku.
42|YESAYA 40:31|Tetapi orang-orang yang menanti-nantikan TUHAN mendapat kekuatan baru.
43|RATAPAN 3:23|Tak berkesudahan kasih setia Tuhan.
44|MAZMUR 5:3|Pada waktu pagi Engkau mendengar seruanku.
45|RATAPAN 3:23|Tak berkesudahan kasih setia Tuhan.
46|YESAYA 40:31|Tetapi orang-orang yang menanti-nantikan TUHAN mendapat kekuatan baru.
